Date,Event,F1,F2,win,draw,nc
2018-09-15,UFC Fight Night: Hunt vs. Oleinik,Magomed Ankalaev,Marcin Prachnio,1,0,0
2018-09-15,UFC Fight Night: Hunt vs. Oleinik,Jordan Johnson,Adam Yandiev,1,0,0
2018-09-15,UFC Fight Night: Hunt vs. Oleinik,Ramazan Emeev,Stefan Sekulic,1,0,0
2018-09-15,UFC Fight Night: Hunt vs. Oleinik,Merab Dvalishvili,Terrion Ware,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Tyron Woodley,Darren Till,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Jessica Andrade,Karolina Kowalkiewicz,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Zabit Magomedsharipov,Brandon Davis,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Jimmie Rivera,John Dodson,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Abdul Razak Alhassan,Niko Price,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Tatiana Suarez,Carla Esparza,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Aljamain Sterling,Cody Stamann,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Geoff Neal,Frank Camacho,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Darren Stewart,Charles Byrd,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Diego Sanchez,Craig White,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Jim Miller,Alex White,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Irene Aldana,Lucie Pudilova,1,0,0
2018-09-08,UFC 228: Woodley vs. Till,Jarred Brooks,Robert Sanchez,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Justin Gaethje,James Vick,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Michael Johnson,Andre Fili,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Cortney Casey,Angela Hill,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Bryan Barberena,Jake Ellenberger,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Deiveson Figueiredo,John Moraga,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Eryk Anders,Tim Williams,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,James Krause,Warlley Alves,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Cory Sandhagen,Iuri Alcantara,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Andrew Sanchez,Markus Perez,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Mickey Gall,George Sullivan,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Joanne Calderwood,Kalindra Faria,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Drew Dober,Jon Tuck,1,0,0
2018-08-25,UFC Fight Night: Gaethje vs. Vick,Rani Yahya,Luke Sanders,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,TJ Dillashaw,Cody Garbrandt,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Henry Cejudo,Demetrious Johnson,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Renato Moicano,Cub Swanson,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,JJ Aldrich,Polyana Viana,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Thiago Santos,Kevin Holland,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Pedro Munhoz,Brett Johns,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Ricky Simon,Montel Jackson,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Ricardo Ramos,Kyung Ho Kang,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Sheymon Moraes,Matt Sayles,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Alex Perez,Jose Torres,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Zhang Weili,Danielle Taylor,1,0,0
2018-08-04,UFC 227: Dillashaw vs. Garbrandt 2,Marlon Vera,Wuliji Buren,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Dustin Poirier,Eddie Alvarez,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Jose Aldo,Jeremy Stephens,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Joanna Jedrzejczyk,Tecia Torres,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Alexander Hernandez,Olivier Aubin-Mercier,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Jordan Mein,Alex Morono,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Hakeem Dawodu,Austin Arnett,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Islam Makhachev,Kajan Johnson,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Ion Cutelaba,Gadzhimurad Antigulov,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,John Makdessi,Ross Pearson,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Katlyn Chookagian,Alexis Davis,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Dustin Ortiz,Matheus Nicolau Pereira,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Nina Ansaroff,Randa Markos,1,0,0
2018-07-28,UFC Fight Night: Alvarez vs. Poirier 2,Devin Powell,Alvaro Herrera Mendoza,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Anthony Smith,Mauricio Rua,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Corey Anderson,Glover Teixeira,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Abu Azaitar,Vitor Miranda,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Marcin Tybura,Stefan Struve,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Danny Roberts,David Zawada,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Nasrat Haqparast,Marc Diakiese,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Damir Hadzovic,Nick Hein,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Bartosz Fabinski,Emil Meek,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Nad Narimani,Khalid Taha,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Aleksandar Rakic,Justin Ledet,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Manny Bermudez,Davey Grant,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Darko Stosic,Jeremy Kimball,1,0,0
2018-07-22,UFC Fight Night: Shogun vs. Smith,Pingyuan Liu,Damian Stasiak,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Junior Dos Santos,Blagoy Ivanov,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Sage Northcutt,Zak Ottow,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Rick Glenn,Dennis Bermudez,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Niko Price,Randy Brown,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Chad Mendes,Myles Jury,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Cat Zingano,Marion Reneau,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Alejandro Perez,Eddie Wineland,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Alexander Volkanovski,Darren Elkins,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Said Nurmagomedov,Justin Scoggins,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Raoni Barcelos,Kurt Holobaugh,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Liz Carmouche,Jennifer Maia,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Mark De La Rosa,Elias Garcia,1,0,0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,Jessica Aguilar,Jodie Esquibel,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Daniel Cormier,Stipe Miocic,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Derrick Lewis,Francis Ngannou,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Mike Perry,Paul Felder,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Anthony Pettis,Michael Chiesa,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Khalil Rountree Jr.,Gokhan Saki,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Paulo Costa,Uriah Hall,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Raphael Assuncao,Rob Font,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Drakkar Klose,Lando Vannata,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Curtis Millender,Max Griffin,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Dan Hooker,Gilbert Burns,1,0,0
2018-07-07,UFC 226: Miocic vs. Cormier,Emily Whitmire,Jamie Moyle,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Israel Adesanya,Brad Tavares,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Michael Trizano,Joe Giannetti,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Brad Katona,Jay Cucciniello,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Alex Caceres,Martin Bravo,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Roxanne Modafferi,Barb Honchak,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Alessio Di Chirico,Julian Marquez,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Montana De La Rosa,Rachael Ostovich,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Luis Pena,Richie Smullen,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,John Gunther,Allan Zuniga,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Bryce Mitchell,Tyler Diamond,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Steven Peterson,Matt Bessette,1,0,0
2018-07-06,The Ultimate Fighter: Undefeated Finale,Gerald Meerschaert,Oskar Piechota,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Leon Edwards,Donald Cerrone,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Ovince Saint Preux,Tyson Pedro,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Jessica Eye,Jessica-Rose Clark,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Li Jingliang,Daichi Abe,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Petr Yan,Teruto Ishihara,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Song Yadong,Felipe Arantes,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Shane Young,Rolando Dy,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Song Kenan,Hector Aldana,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Jake Matthews,Shinsho Anzai,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Yan Xiaonan,Viviane Pereira,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Matt Schnell,Naoki Inoue,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Yuta Sasaki,Jenel Lausa,1,0,0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,Ji Yeon Kim,Melinda Fabian,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Robert Whittaker,Yoel Romero,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Colby Covington,Rafael Dos Anjos,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Holly Holm,Megan Anderson,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Tai Tuivasa,Andrei Arlovski,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,CM Punk,Mike Jackson,0,0,1
2018-06-09,UFC 225: Whittaker vs. Romero 2,Curtis Blaydes,Alistair Overeem,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Claudia Gadelha,Carla Esparza,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Mirsad Bektic,Ricardo Lamas,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Chris de la Rocha,Rashad Coulter,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Anthony Smith,Rashad Evans,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Sergio Pettis,Joseph Benavidez,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Charles Oliveira,Clay Guida,1,0,0
2018-06-09,UFC 225: Whittaker vs. Romero 2,Dan Ige,Mike Santiago,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Marlon Moraes,Jimmie Rivera,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Gregor Gillespie,Vinc Pichel,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Walt Harris,Daniel Spitz,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Ben Saunders,Jake Ellenberger,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Julio Arce,Daniel Teymur,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Sam Alvey,Gian Villante,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Sijara Eubanks,Lauren Murphy,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,David Teymur,Nik Lentz,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Belal Muhammad,Chance Rencountre,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Desmond Green,Gleison Tibau,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Nathaniel Wood,Johnny Eduardo,1,0,0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,Jose Torres,Jarred Brooks,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Darren Till,Stephen Thompson,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Neil Magny,Craig White,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Arnold Allen,Mads Burnell,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Makwan Amirkhani,Jason Knight,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Claudio Silva,Nordine Taleb,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Darren Stewart,Eric Spicely,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Tom Breese,Daniel Kelly,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Lina Lansberg,Gina Mazany,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Carlo Pedersoli Jr.,Brad Scott,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Gillian Robertson,Molly McCann,1,0,0
2018-05-27,UFC Fight Night: Thompson vs. Till,Elias Theodorou,Trevor Smith,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Kamaru Usman,Demian Maia,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Tatiana Suarez,Alexa Grasso,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Dominick Reyes,Jared Cannonier,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Guido Cannetti,Diego Rivas,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Andrea Lee,Veronica Macedo,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Vicente Luque,Chad Laprise,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Michel Prazeres,Zak Cummings,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Alexandre Pantoja,Brandon Moreno,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Poliana Botelho,Syuri Kondo,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Gabriel Benitez,Humberto Bandenay,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Enrique Barzola,Brandon Davis,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Frankie Saenz,Henry Briones,1,0,0
2018-05-19,UFC Fight Night: Maia vs. Usman,Claudio Puelles,Felipe Silva,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Amanda Nunes,Raquel Pennington,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Kelvin Gastelum,Jacare Souza,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Mackenzie Dern,Amanda Cooper,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,John Lineker,Brian Kelleher,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Lyoto Machida,Vitor Belfort,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Cezar Ferreira,Karl Roberson,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Aleksei Oleinik,Junior Albini,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Davi Ramos,Nick Hein,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Elizeu Zaleski dos Santos,Sean Strickland,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Warlley Alves,Sultan Aliev,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Jack Hermansson,Thales Leites,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Ramazan Emeev,Alberto Mina,1,0,0
2018-05-12,UFC 224: Nunes vs. Pennington,Markus Perez,James Bochnovic,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Kevin Lee,Edson Barboza,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Frankie Edgar,Cub Swanson,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Justin Willis,Chase Sherman,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,David Branch,Thiago Santos,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Aljamain Sterling,Brett Johns,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Dan Hooker,Jim Miller,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Ryan LaFlare,Alex Garcia,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Ricky Simon,Merab Dvalishvili,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Siyar Bahadurzada,Luan Chagas,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Corey Anderson,Patrick Cummins,1,0,0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Anthony Rocco Martin,Keita Nakamura,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Dustin Poirier,Justin Gaethje,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Alex Oliveira,Carlos Condit,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Israel Adesanya,Marvin Vettori,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Michelle Waterson,Cortney Casey,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Antonio Carlos Junior,Tim Boetsch,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Muslim Salikhov,Ricky Rainey,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,John Moraga,Wilson Reis,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Brad Tavares,Krzysztof Jotko,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Gilbert Burns,Dan Moret,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Lauren Mueller,Shana Dobson,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Yushin Okami,Dhiego Lima,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Adam Wieczorek,Arjan Bhullar,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Alejandro Perez,Matthew Lopez,1,0,0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Luke Sanders,Patrick Williams,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Khabib Nurmagomedov,Al Iaquinta,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Rose Namajunas,Joanna Jedrzejczyk,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Renato Moicano,Calvin Kattar,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Zabit Magomedsharipov,Kyle Bochniak,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Chris Gruetzemacher,Joe Lauzon,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Karolina Kowalkiewicz,Felice Herrig,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Olivier Aubin-Mercier,Evan Dunham,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Ashlee Evans-Smith,Bec Rawlings,1,0,0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Devin Clark,Mike Rodriguez,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Alexander Volkov,Fabricio Werdum,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Jan Blachowicz,Jimi Manuwa,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Tom Duquesnoy,Terrion Ware,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Leon Edwards,Peter Sobotta,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Charles Byrd,John Phillips,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Danny Roberts,Oliver Enkamp,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Danny Henry,Hakeem Dawodu,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Paul Craig,Magomed Ankalaev,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Kajan Johnson,Stevie Ray,1,0,0
2018-03-17,UFC Fight Night: Werdum vs. Volkov,Dmitry Sosnovskiy,Mark Godbeer,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Cristiane Justino,Yana Kunitskaya,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Brian Ortega,Frankie Edgar,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Sean O'Malley,Andre Soukhamthath,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Andrei Arlovski,Stefan Struve,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Ketlen Vieira,Cat Zingano,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Mackenzie Dern,Ashley Yoder,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Alexander Hernandez,Beneil Dariush,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,John Dodson,Pedro Munhoz,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,CB Dollaway,Hector Lombard,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Zak Ottow,Mike Pyle,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Cody Stamann,Bryan Caraway,1,0,0
2018-03-03,UFC 222: Cyborg vs. Kunitskaya,Jordan Johnson,Adam Milstead,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Jeremy Stephens,Josh Emmett,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Jessica Andrade,Tecia Torres,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Ilir Latifi,Ovince Saint Preux,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Max Griffin,Mike Perry,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Brian Kelleher,Renan Barao,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Marion Reneau,Sara McMann,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Angela Hill,Maryna Moroz,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Alan Jouban,Ben Saunders,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Sam Alvey,Marcin Prachnio,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Rani Yahya,Russell Doane,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Alex Perez,Eric Shelton,1,0,0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,Manny Bermudez,Albert Morales,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Donald Cerrone,Yancy Medeiros,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Derrick Lewis,Marcin Tybura,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,James Vick,Francisco Trinaldo,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Curtis Millender,Thiago Alves,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Brandon Davis,Steven Peterson,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Sage Northcutt,Thibault Gouti,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Diego Ferreira,Jared Gordon,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Geoff Neal,Brian Camozzi,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Robert Sanchez,Joby Sanchez,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Lucie Pudilova,Sarah Moras,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Alex Morono,Joshua Burkman,1,0,0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,Oskar Piechota,Tim Williams,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Yoel Romero,Luke Rockhold,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Curtis Blaydes,Mark Hunt,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Tai Tuivasa,Cyril Asker,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Jake Matthews,Li Jingliang,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Tyson Pedro,Saparbeg Safarov,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Dong Hyun Ma,Damien Brown,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Israel Adesanya,Rob Wilkinson,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Alexander Volkanovski,Jeremy Kennedy,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Jussier Formiga,Ben Nguyen,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Ross Pearson,Mizuto Hirota,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Jose Quinonez,Teruto Ishihara,1,0,0
2018-02-10,UFC 221: Romero vs. Rockhold,Luke Jumeau,Daichi Abe,1,0,0
2018-02-03,UFC Fight Night: Machida vs. Anders,Lyoto Machida,Eryk Anders,1,0,0
